respondent_c,a2,a3a,a3b,a3c,a3d,a3e,a3f,a3g,a3h,a3i,a3j,a3k,a3l,a4a,a4g,a4h,a4c,a4d,a4e,a4f,a4i,a5,b1,b3,b6a,b6b,b6c,b6d,b6e,b6f,b6g,b7a,b7b,b7c,b7d,b7e,b7f,b8a
cthm1383,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,2,2,1,2,1,1,1,1,1,3,1,1,1,#NULL!
clpm1385,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,2,1,2,1,3,1,1,3,1,1,2,1,3,1,#NULL!
cven1389,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,2,3,4,2,4,2,2,3,1,4,2,1,2,1,#NULL!
crin1390,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,2,2,2,1,2,1,1,2,1,2,2,2,1,1,#NULL!
cfun1393,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,2,1,1,1,5,1,1,5,1,1,1,1,1,1,#NULL!
cxbo1395,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,2,2,3,1,1,1,1,3,4,1,4,3,1,1,2
cypa1404,10,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,8,2,2,3,1,2,1,1,3,2,1,2,2,1,2,#NULL!
cmbb1407,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,4,2,4,2,4,4,3,3,4,3,4,3,1
canb1410,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,9,3,5,5,5,2,2,5,1,1,5,1,5,2,1,#NULL!
csub1412,9,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,2,6,6,6,1,7,1,1,1,1,1,1,7,1,#NULL!
cggc1415,11,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,10,2,1,2,1,1,1,1,3,2,2,3,1,1,1,#NULL!
cqvc1419,15,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,1,2,2,2,1,2,2,1,2,1,1,1,1,#NULL!
cmzc1420,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,7,3,1,1,1,4,1,1,4,1,1,1,1,1,1,#NULL!
cald1423,15,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,2,4,4,4,3,4,1,4,4,4,4,4,3,3,2
ckae1427,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,2,2,2,1,1,1,2,1,1,2,1,1,1,1,#NULL!
ccie1429,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,13,1,1,2,1,1,1,1,1,1,2,1,1,1,1,#NULL!
cyle1430,16,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,5,14,2,1,8,2,2,1,2,2,2,2,1,1,2,1,#NULL!
cupe1431,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,5,2,2,2,5,2,5,2,5,2,5,2,2,5,2,#NULL!
cibf1434,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,2,2,2,2,2,1,2,2,1,2,2,2,2,#NULL!
ckyf1440,16,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,9,3,5,2,2,2,2,2,2,2,2,5,2,2,1,#NULL!
cmvg1446,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,9,4,4,4,4,4,1,1,99,4,4,3,4,3,4,2
cahh1449,10,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,2,3,3,3,3,1,1,8,1,1,1,1,1,3,#NULL!
csoh1451,16,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,1,0,99,9,3,5,5,2,5,2,6,3,1,7,6,6,7,5,#NULL!
csoh1453,14,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,99,9,2,2,4,4,6,2,4,5,4,4,5,2,5,5,1
culi1457,15,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,5,11,3,6,2,1,4,2,6,2,1,6,1,1,6,2,#NULL!
cqpi1458,9,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,3,1,1,1,2,1,1,2,1,1,2,1,1,1,#NULL!
cebj1461,9,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,99,2,2,2,2,2,2,2,2,2,1,2,2,2,99,#NULL!
csmj1464,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,4,7,4,3,4,3,4,3,3,4,5,4,2,4,4,2,2
ckuj1466,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,12,2,2,1,2,2,1,1,1,1,1,2,2,2,1,#NULL!
cgyj1467,11,1,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,3,11,2,99,2,4,4,99,2,1,5,4,4,2,2,2,1
ccck1468,11,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,3,9,3,2,8,99,99,7,6,99,99,2,5,99,5,7,#NULL!
cqnk1471,10,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,3,9,2,2,99,99,99,4,2,2,6,1,99,99,4,99,1
cskl1477,14,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,99,3,99,99,99,8,8,2,2,99,99,99,99,99,99,#NULL!
cool1478,15,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,10,99,99,99,99,99,99,99,4,99,1,99,1,1,1,#NULL!
cgwl1480,16,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,8,4,4,4,4,99,7,1,4,99,99,99,99,4,4,#NULL!
ccam1481,11,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,1,1,1,1,1,1,1,1,2,2,1,2,1,1,#NULL!
cydm1482,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,3,1,5,7,4,4,4,99,1,1,99,1,1,1,#NULL!
cabn1488,15,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,99,99,99,6,99,6,99,99,99,99,99,99,99,99,99,99,#NULL!
cwen1489,15,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,10,2,2,2,2,2,2,2,1,2,2,1,1,1,1,#NULL!
ccyn1494,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,2,1,2,1,2,1,1,2,1,1,2,1,1,1,#NULL!
cybo1495,12,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,3,7,3,99,99,6,7,8,2,2,2,2,7,2,2,2,#NULL!
cqjo1497,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,7,4,4,4,4,4,4,4,4,4,4,3,3,3,3,2
cpaa1500,11,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,3,4,99,5,99,1,3,99,2,7,4,2,99,3,#NULL!
cvta1505,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,2,2,2,2,2,3,2,2,4,2,2,2,3,2,1
cjfb1508,10,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,2,2,99,99,99,99,99,99,99,99,6,6,2,99,#NULL!
cpyb1513,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,4,13,2,4,4,4,2,2,2,8,2,3,3,2,2,2,#NULL!
cvrc1518,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,1,5,5,1,3,4,4,4,2,1,1,1,1,1,#NULL!
cnzc1520,10,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
czle1530,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,16,2,2,8,2,3,1,2,2,2,2,2,2,2,2,#NULL!
cvpe1531,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,99,99,99,99,99,99,99,99,99,99,99,99,99,99,99,#NULL!
cxmf1537,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,3,4,4,4,2,2,4,2,4,4,2,2,2,2,2
ctqf1538,16,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,15,3,2,6,2,1,2,2,2,6,6,5,1,1,2,2
cpuf1539,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,15,2,3,3,1,1,1,4,1,3,4,1,1,1,1,3
cbhh1549,15,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,4,14,2,2,2,2,2,2,2,2,2,3,2,2,99,4,#NULL!
cxkh1550,17,1,1,0,0,1,0,1,1,1,0,0,1,0,0,0,1,0,1,1,0,3,1,3,5,5,5,5,5,8,8,5,5,5,5,2,8,1
cdei1555,16,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,99,9,3,6,6,6,6,6,99,99,6,6,4,4,6,6,1
cnti1559,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,15,2,3,3,3,3,3,2,3,2,2,2,3,2,3,#NULL!
cfbj1561,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,2,1,1,1,2,1,2,1,1,1,1,1,#NULL!
cxij1563,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,9,3,4,8,1,4,1,1,4,8,4,1,4,4,1,#NULL!
cluj1566,14,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,3,2,2,1,2,1,1,2,2,1,4,2,1,1,#NULL!
chyj1567,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,13,2,2,2,2,2,2,2,2,2,2,2,1,1,1,#NULL!
czfk1569,17,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4,13,2,6,2,4,6,1,2,6,2,1,5,2,2,1,#NULL!
cvjk1570,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,13,2,2,2,2,2,2,2,2,2,2,2,2,2,2,#NULL!
cnrk1572,11,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,2,1,1,1,1,1,8,1,1,3,4,1,1,1,#NULL!
cbdl1575,13,99,99,99,99,99,99,99,99,99,99,99,99,1,0,0,0,0,0,0,0,9,10,4,8,8,4,5,8,5,4,8,8,5,8,8,8,#NULL!
clsl1579,15,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,13,1,1,1,1,3,1,1,3,1,1,1,2,2,3,#NULL!
chwl1580,16,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,6,3,2,6,1,7,1,7,1,1,7,5,1,2,1,#NULL!
czdm1582,10,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,4,4,4,4,1,1,4,1,4,4,1,1,1,1,2
cnpm1585,14,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,2,1,4,4,1,2,2,1,2,4,1,1,1,1,#NULL!
cxen1589,16,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,14,3,7,7,7,4,7,7,3,4,7,4,3,7,99,2
ctin1590,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,15,3,2,2,1,1,1,2,1,2,2,2,1,1,1,#NULL!
cpmn1591,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,3,10,2,1,1,1,3,1,1,1,5,4,4,4,4,1,1
clqn1592,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,11,2,3,3,1,1,3,4,1,4,1,2,1,2,1,1
cjro1599,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,2,2,2,2,1,1,2,1,1,4,1,1,1,4,#NULL!
cqaa1600,16,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,2,2,2,2,1,4,2,3,4,2,2,99,5,2
cema1603,12,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,10,3,4,4,5,4,1,1,5,1,4,3,3,1,1,#NULL!
cwta1605,13,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,3,4,2,2,2,99,2,1,1,5,2,2,2,99,#NULL!
cgjb1609,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,14,2,4,4,2,3,2,2,2,2,2,1,1,1,1,#NULL!
ccnb1610,17,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,1,99,2,2,2,1,1,99,2,1,1,1,99,99,99,#NULL!
cuub1612,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,3,2,5,1,1,1,2,2,1,2,2,1,1,1,#NULL!
cqyb1613,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,4,1,1,1,5,1,1,5,1,1,5,1,1,1,#NULL!
cmcc1614,17,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,11,4,4,5,1,1,1,2,4,1,5,1,4,1,1,#NULL!
caoc1617,17,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,15,2,1,1,1,4,1,1,4,1,1,1,1,1,1,#NULL!
cwrc1618,11,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2,4,1,1,4,1,1,4,1,1,1,1,1,1,#NULL!
ckdd1621,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,14,2,4,1,1,4,2,1,1,4,4,4,1,1,1,1
cghd1622,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,10,2,1,1,1,2,1,1,1,1,1,1,1,1,1,#NULL!
cqwd1626,9,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,8,99,99,99,99,1,1,1,99,1,1,1,1,1,1,#NULL!
cmae1627,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,2,1,4,1,1,1,4,1,1,4,1,1,1,1,#NULL!
cste1632,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,2,1,1,1,1,1,1,1,1,1,1,3,1,1,#NULL!
ckbf1634,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,11,2,5,4,1,4,1,4,4,1,5,4,1,1,1,#NULL!
cicg1641,9,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,1,1,3,1,3,1,1,4,1,1,1,3,3,1,#NULL!
cegg1642,12,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,1,3,1,1,1,3,1,3,3,1,1,1,#NULL!
cwng1644,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,1,1,1,1,1,2,1,1,1,1,1,1,#NULL!
csrg1645,12,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,2,1,1,1,4,1,1,4,1,1,4,1,1,1,#NULL!
ckzg1647,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,13,2,1,1,1,1,1,1,2,1,1,1,1,1,1,#NULL!
cchh1649,17,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,17,2,5,1,1,1,1,4,4,1,5,1,1,1,1,#NULL!
cykh1650,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,15,2,1,1,1,1,1,1,2,1,1,1,1,1,1,#NULL!
cqsh1652,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,2,1,1,1,2,1,1,2,1,1,1,1,1,1,#NULL!
cmwh1653,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,4,1,1,99,99,3,4,3,1,99,99,99,99
ciai1654,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,3,2,2,3,4,1,2,4,2,3,3,2,1,2,#NULL!
cwli1657,14,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,2,3,1,1,1,1,1,1,1,1,1,1,1,1,#NULL!
coti1659,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,10,4,1,6,1,1,1,1,2,1,1,1,1,3,3,#NULL!
ckxi1660,16,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,16,2,2,1,1,4,1,1,4,1,1,1,1,1,1,#NULL!
ccfj1662,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,11,2,1,1,2,1,1,1,1,1,2,1,1,1,1,#NULL!
cumj1664,15,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,14,3,1,1,1,3,1,1,3,1,1,3,1,1,1,#NULL!
cqqj1665,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,8,4,1,5,5,4,1,1,4,1,1,4,1,5,1,#NULL!
ciyj1667,10,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,2,1,1,1,5,1,1,4,1,1,1,1,1,1,#NULL!
ceck1668,10,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,9,4,1,1,1,5,1,1,5,1,1,1,1,1,1,#NULL!
cagk1669,12,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,11,2,99,99,1,4,1,1,4,99,99,99,99,99,99,#NULL!
csnk1671,16,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,5,16,2,1,1,4,1,1,4,1,1,4,1,1,1,1,#NULL!
cork1672,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,1,1,1,4,1,1,1,1,1,4,1,1,1,#NULL!
cgzk1674,15,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,12,3,1,3,1,3,1,3,3,1,1,3,1,1,1,#NULL!
ccdl1675,15,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,3,1,1,4,1,1,5,1,1,4,1,1,1,#NULL!
cslm1684,15,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,12,3,1,4,1,1,1,1,4,1,5,4,1,1,1,#NULL!
copm1685,13,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,2,5,1,1,1,1,1,1,1,1,4,1,1,1,#NULL!
cktm1686,15,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4,14,99,99,99,99,99,99,99,99,99,99,99,99,99,99,2
cgxm1687,14,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,13,2,2,2,4,3,1,1,3,2,2,3,1,1,1,#NULL!
cwfo1696,14,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,12,3,3,4,1,4,1,1,4,1,1,4,1,1,1,#NULL!
cono1698,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,8,4,1,1,1,5,1,1,5,1,1,1,1,1,1,#NULL!
ckro1699,11,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,10,4,1,4,1,1,1,5,1,1,5,5,1,1,1,#NULL!
